week,predicted_precipitation_avg,predicted_precipitation_max,CITY,precipitation_avg,precipitation_max
201301,1.695,9.4694,Macaé,1.695,9.4694
201302,5.0763,21.76,Macaé,5.0763,21.76
201303,3.5549,14.7642,Macaé,3.5549,14.7642
201304,4.2608,25.4118,Macaé,4.2608,25.4118
201305,2.0342,6.5952,Macaé,2.0342,6.5952
201306,0.0,0.0,Macaé,-0.0352,-0.1835
201307,0.0,0.0785,Macaé,-0.044,0.0785
201308,2.5678,8.7157,Macaé,2.5678,8.7157
201309,0.7645,6.4124,Macaé,0.7645,6.4124
201310,1.6246,5.6695,Macaé,1.6246,5.6695
201311,4.2768,16.941,Macaé,4.2768,16.941
201312,3.072,11.7804,Macaé,3.072,11.7804
201313,2.5056,12.8429,Macaé,2.5056,12.8429
201314,1.2781,4.4325,Macaé,1.2781,4.4325
201315,0.4349,2.5791,Macaé,0.4349,2.5791
201316,0.2563,1.2923,Macaé,0.2563,1.2923
201317,0.0539,0.1463,Macaé,0.0539,0.1463
201318,0.4461,2.4705,Macaé,0.4461,2.4705
201319,1.1778,7.0749,Macaé,1.1778,7.0749
201320,0.7976,3.2295,Macaé,0.7976,3.2295
201321,0.4724,3.8128,Macaé,0.4724,3.8128
201322,1.5376,6.7554,Macaé,1.5376,6.7554
201323,0.7905,7.7454,Macaé,0.7905,7.7454
201324,0.0689,0.307,Macaé,0.0689,0.307
201325,0.3745,2.1115,Macaé,0.3745,2.1115
201326,1.2444,6.8671,Macaé,1.2444,6.8671
201327,0.5513,3.204,Macaé,0.5513,3.204
201328,1.3536,6.4986,Macaé,1.3536,6.4986
201329,1.0589,4.116,Macaé,1.0589,4.116
201330,0.0466,0.0735,Macaé,0.0466,0.0735
201331,0.0388,0.1319,Macaé,0.0388,0.1319
201332,0.2899,1.6759,Macaé,0.2899,1.6759
201333,1.217,4.0385,Macaé,1.217,4.0385
201334,0.7516,4.2222,Macaé,0.7516,4.2222
201335,1.1011,4.6763,Macaé,1.1011,4.6763
201336,0.0629,0.3284,Macaé,0.0629,0.3284
201337,0.07,0.272,Macaé,0.07,0.272
201338,1.2962,6.1213,Macaé,1.2962,6.1213
201339,0.645,1.9279,Macaé,0.645,1.9279
201340,0.3513,1.6869,Macaé,0.3513,1.6869
201341,3.0061,10.0604,Macaé,3.0061,10.0604
201342,0.3452,3.571,Macaé,0.3452,3.571
201343,0.5078,2.1239,Macaé,0.5078,2.1239
201344,1.1213,4.948,Macaé,1.1213,4.948
201345,0.586,3.8507,Macaé,0.586,3.8507
201346,2.1065,9.875,Macaé,2.1065,9.875
201347,3.2581,13.0262,Macaé,3.2581,13.0262
201348,9.7872,23.3311,Macaé,9.7872,23.3311
201349,3.6523,23.3514,Macaé,3.6523,23.3514
201350,2.2337,7.059,Macaé,2.2337,7.059
201351,1.9259,7.0476,Macaé,1.9259,7.0476
201352,4.5458,11.0206,Macaé,4.5458,11.0206
201400,1.7795,6.8919,Macaé,1.7795,6.8919
201401,0.0007,0.0,Macaé,0.0007,-0.0002
201402,1.949,14.4191,Macaé,1.949,14.4191
201403,0.4145,2.0689,Macaé,0.4145,2.0689
201404,0.0,0.0,Macaé,-0.0593,-0.4262
201405,0.0,0.0,Macaé,-0.0052,-0.0023
201406,0.0198,0.1418,Macaé,0.0198,0.1418
201407,2.6989,11.0008,Macaé,2.6989,11.0008
201408,0.9571,5.3631,Macaé,0.9571,5.3631
201409,0.6648,2.5916,Macaé,0.6648,2.5916
201410,0.4095,2.7228,Macaé,0.4095,2.7228
201411,0.4453,3.0346,Macaé,0.4453,3.0346
201412,2.7723,9.0543,Macaé,2.7723,9.0543
201413,1.582,7.4817,Macaé,1.582,7.4817
201414,0.4584,2.8225,Macaé,0.4584,2.8225
201415,2.7755,10.6829,Macaé,2.7755,10.6829
201416,2.6499,9.4027,Macaé,2.6499,9.4027
201417,0.3914,2.9932,Macaé,0.3914,2.9932
201418,1.3981,7.6819,Macaé,1.3981,7.6819
201419,0.4534,2.1872,Macaé,0.4534,2.1872
201420,0.8677,4.7499,Macaé,0.8677,4.7499
201421,1.0088,4.5605,Macaé,1.0088,4.5605
201422,0.3933,2.1435,Macaé,0.3933,2.1435
201423,0.9564,4.6675,Macaé,0.9564,4.6675
201424,1.1753,6.0201,Macaé,1.1753,6.0201
201425,0.5206,3.1398,Macaé,0.5206,3.1398
201426,0.2915,1.7162,Macaé,0.2915,1.7162
201427,3.9541,13.4983,Macaé,3.9541,13.4983
201428,0.3663,2.1122,Macaé,0.3663,2.1122
201429,0.3895,1.7332,Macaé,0.3895,1.7332
201430,1.1456,5.7937,Macaé,1.1456,5.7937
201431,0.3217,1.6872,Macaé,0.3217,1.6872
201432,0.6623,3.417,Macaé,0.6623,3.417
201433,0.0871,0.2685,Macaé,0.0871,0.2685
201434,0.6297,3.9535,Macaé,0.6297,3.9535
201435,0.5278,2.9985,Macaé,0.5278,2.9985
201436,0.0127,0.0921,Macaé,0.0127,0.0921
201437,0.0084,0.0688,Macaé,0.0084,0.0688
201438,0.2823,1.9799,Macaé,0.2823,1.9799
201439,0.2985,1.378,Macaé,0.2985,1.378
201440,0.1569,0.8737,Macaé,0.1569,0.8737
201441,0.0261,0.1728,Macaé,0.0261,0.1728
201442,0.9753,4.4018,Macaé,0.9753,4.4018
201443,2.8461,12.2354,Macaé,2.8461,12.2354
201444,0.8422,4.3548,Macaé,0.8422,4.3548
201445,1.9666,8.5406,Macaé,1.9666,8.5406
201446,0.2806,2.7542,Macaé,0.2806,2.7542
201447,4.617,19.5007,Macaé,4.617,19.5007
201448,0.9813,4.4965,Macaé,0.9813,4.4965
201449,0.358,4.5827,Macaé,0.358,4.5827
201450,1.6895,10.5305,Macaé,1.6895,10.5305
201451,0.8919,3.53,Macaé,0.8919,3.53
201452,2.5073,8.3956,Macaé,2.5073,8.3956
201500,0.98,3.23,Macaé,0.98,3.23
201501,0.0,0.0,Macaé,-0.0283,-0.1152
201502,0.0,0.002,Macaé,-0.0038,0.002
201503,0.1772,6.8495,Macaé,0.1772,6.8495
201504,0.7584,15.2128,Macaé,0.7584,15.2128
201505,3.6089,13.8849,Macaé,3.6089,13.8849
201506,1.4281,6.0624,Macaé,1.4281,6.0624
201507,3.8092,21.6082,Macaé,3.8092,21.6082
201508,0.6641,2.7583,Macaé,0.6641,2.7583
201509,1.7659,8.2788,Macaé,1.7659,8.2788
201510,0.6088,2.8648,Macaé,0.6088,2.8648
201511,2.6471,14.628,Macaé,2.6471,14.628
201512,2.7029,14.0473,Macaé,2.7029,14.0473
201513,3.1412,13.9727,Macaé,3.1412,13.9727
201514,1.562,6.859,Macaé,1.562,6.859
201515,0.0497,0.8222,Macaé,0.0497,0.8222
201516,1.6472,8.2968,Macaé,1.6472,8.2968
201517,1.6716,7.9897,Macaé,1.6716,7.9897
201518,1.8879,8.2792,Macaé,1.8879,8.2792
201519,0.6376,2.99,Macaé,0.6376,2.99
201520,0.4576,1.4121,Macaé,0.4576,1.4121
201521,0.7371,4.7159,Macaé,0.7371,4.7159
201522,0.4686,2.1498,Macaé,0.4686,2.1498
201523,0.0788,0.3827,Macaé,0.0788,0.3827
201524,1.6811,5.7907,Macaé,1.6811,5.7907
201525,1.0516,4.8444,Macaé,1.0516,4.8444
201526,0.2195,1.2371,Macaé,0.2195,1.2371
201527,0.3767,1.9004,Macaé,0.3767,1.9004
201528,0.0244,0.1184,Macaé,0.0244,0.1184
201529,0.6395,2.5989,Macaé,0.6395,2.5989
201530,0.1959,0.982,Macaé,0.1959,0.982
201531,0.0227,0.0679,Macaé,0.0227,0.0679
201532,0.1069,0.4816,Macaé,0.1069,0.4816
201533,0.2994,1.2872,Macaé,0.2994,1.2872
201534,1.0365,5.559,Macaé,1.0365,5.559
201535,0.6951,2.8234,Macaé,0.6951,2.8234
201536,2.1387,6.7628,Macaé,2.1387,6.7628
201537,1.0163,5.6476,Macaé,1.0163,5.6476
201538,0.0,0.0006,Macaé,-0.0001,0.0006
201539,0.827,5.5282,Macaé,0.827,5.5282
201540,0.6003,3.275,Macaé,0.6003,3.275
201541,0.0226,0.1238,Macaé,0.0226,0.1238
201542,0.7191,2.6528,Macaé,0.7191,2.6528
201543,2.2396,5.0016,Macaé,2.2396,5.0016
201544,1.3346,5.0594,Macaé,1.3346,5.0594
201545,1.6331,10.3078,Macaé,1.6331,10.3078
201546,3.4123,13.5104,Macaé,3.4123,13.5104
201547,2.7169,11.1475,Macaé,2.7169,11.1475
201548,4.0185,12.2276,Macaé,4.0185,12.2276
201549,2.665,11.2759,Macaé,2.665,11.2759
201550,0.5748,2.9898,Macaé,0.5748,2.9898
201551,0.0571,1.1787,Macaé,0.0571,1.1787
201552,1.741,6.1598,Macaé,1.741,6.1598
201600,5.897,15.0678,Macaé,5.897,15.0678
201601,0.9201,6.4147,Macaé,0.9201,6.4147
201602,3.4625,19.0049,Macaé,3.4625,19.0049
201603,7.3516,17.9241,Macaé,7.3516,17.9241
201604,2.052,12.8787,Macaé,2.052,12.8787
201605,0.0,0.0,Macaé,-0.0178,-0.1011
201606,3.1015,14.5148,Macaé,3.1015,14.5148
201607,6.4887,24.1786,Macaé,6.4887,24.1786
201608,0.7576,11.5275,Macaé,0.7576,11.5275
201609,4.2718,18.8986,Macaé,4.2718,18.8986
201610,3.4541,20.5371,Macaé,3.4541,20.5371
201611,3.7508,16.747,Macaé,3.7508,16.747
201612,1.2901,14.0323,Macaé,1.2901,14.0323
201613,0.7554,4.1937,Macaé,0.7554,4.1937
201614,0.0459,0.3055,Macaé,0.0459,0.3055
201615,0.0397,0.2092,Macaé,0.0397,0.2092
201616,0.0089,0.0231,Macaé,0.0089,0.0231
201617,0.9152,3.5784,Macaé,0.9152,3.5784
201618,0.2192,1.3402,Macaé,0.2192,1.3402
201619,1.4311,6.6787,Macaé,1.4311,6.6787
201620,1.2285,5.4204,Macaé,1.2285,5.4204
201621,0.4512,2.2125,Macaé,0.4512,2.2125
201622,1.7532,4.7983,Macaé,1.7532,4.7983
201623,2.9033,12.1156,Macaé,2.9033,12.1156
201624,0.0309,0.1,Macaé,0.0309,0.1
201625,0.4092,1.2437,Macaé,0.4092,1.2437
201626,0.5861,2.0247,Macaé,0.5861,2.0247
201627,0.0549,0.1368,Macaé,0.0549,0.1368
201628,0.0228,0.0792,Macaé,0.0228,0.0792
201629,0.1381,0.5206,Macaé,0.1381,0.5206
201630,0.3227,1.9364,Macaé,0.3227,1.9364
201631,0.2262,1.2975,Macaé,0.2262,1.2975
201632,0.3337,1.9047,Macaé,0.3337,1.9047
201633,0.4018,1.8355,Macaé,0.4018,1.8355
201634,0.6529,1.5466,Macaé,0.6529,1.5466
201635,1.2592,6.66,Macaé,1.2592,6.66
201636,0.3619,1.8146,Macaé,0.3619,1.8146
201637,0.2945,1.5384,Macaé,0.2945,1.5384
201638,1.0692,4.2056,Macaé,1.0692,4.2056
201639,1.0232,3.6929,Macaé,1.0232,3.6929
201640,2.1272,6.1769,Macaé,2.1272,6.1769
201641,0.1125,3.6328,Macaé,0.1125,3.6328
201642,0.1831,0.9872,Macaé,0.1831,0.9872
201643,1.0679,6.4124,Macaé,1.0679,6.4124
201644,2.3174,12.4722,Macaé,2.3174,12.4722
201645,2.5046,11.832,Macaé,2.5046,11.832
201646,6.2258,18.6725,Macaé,6.2258,18.6725
201647,0.1404,0.8141,Macaé,0.1404,0.8141
201648,0.881,4.9242,Macaé,0.881,4.9242
201649,3.6203,15.8342,Macaé,3.6203,15.8342
201650,4.3834,14.4022,Macaé,4.3834,14.4022
201651,0.9693,2.6704,Macaé,0.9693,2.6704
201652,0.6335,3.3178,Macaé,0.6335,3.3178
201701,1.1091,6.1024,Macaé,1.1091,6.1024
201702,6.9133,32.0853,Macaé,6.9133,32.0853
201703,1.6619,8.8688,Macaé,1.6619,8.8688
201704,0.0019,0.0,Macaé,0.0019,-0.0833
201705,1.6727,7.494,Macaé,1.6727,7.494
201706,2.6484,14.5888,Macaé,2.6484,14.5888
201707,0.3986,2.771,Macaé,0.3986,2.771
201708,0.9171,5.201,Macaé,0.9171,5.201
201709,0.8337,5.0505,Macaé,0.8337,5.0505
201710,1.9898,7.0359,Macaé,1.9898,7.0359
201711,2.5194,14.0026,Macaé,2.5194,14.0026
201712,2.1741,8.8202,Macaé,2.1741,8.8202
201713,1.6502,6.6161,Macaé,1.6502,6.6161
201714,1.2418,5.6983,Macaé,1.2418,5.6983
201715,1.6599,9.1323,Macaé,1.6599,9.1323
201716,0.7109,4.2721,Macaé,0.7109,4.2721
201717,1.4693,6.9082,Macaé,1.4693,6.9082
201718,0.6333,3.6613,Macaé,0.6333,3.6613
201719,0.3685,2.4799,Macaé,0.3685,2.4799
201720,1.2227,6.2056,Macaé,1.2227,6.2056
201721,1.6495,6.381,Macaé,1.6495,6.381
201722,0.0347,0.1449,Macaé,0.0347,0.1449
201723,0.5572,3.3891,Macaé,0.5572,3.3891
201724,1.8404,9.6198,Macaé,1.8404,9.6198
201725,1.9795,7.3924,Macaé,1.9795,7.3924
201726,0.3654,1.7261,Macaé,0.3654,1.7261
201727,1.0913,3.3016,Macaé,1.0913,3.3016
201728,0.5173,1.6861,Macaé,0.5173,1.6861
201729,0.3651,1.6286,Macaé,0.3651,1.6286
201730,0.7682,4.8387,Macaé,0.7682,4.8387
201731,0.3633,1.8308,Macaé,0.3633,1.8308
201732,0.119,0.7527,Macaé,0.119,0.7527
201733,0.5072,1.8719,Macaé,0.5072,1.8719
201734,0.8585,4.2366,Macaé,0.8585,4.2366
201735,0.2449,1.254,Macaé,0.2449,1.254
201736,0.0065,0.0358,Macaé,0.0065,0.0358
201737,0.003,0.0116,Macaé,0.003,0.0116
201738,0.0095,0.0449,Macaé,0.0095,0.0449
201739,0.1297,1.4274,Macaé,0.1297,1.4274
201740,0.5729,3.1286,Macaé,0.5729,3.1286
201741,0.0106,0.0442,Macaé,0.0106,0.0442
201742,0.3497,1.8594,Macaé,0.3497,1.8594
201743,2.5595,9.9539,Macaé,2.5595,9.9539
201744,0.5505,2.5335,Macaé,0.5505,2.5335
201745,1.0752,5.1666,Macaé,1.0752,5.1666
201746,1.0989,8.2832,Macaé,1.0989,8.2832
201747,5.5155,19.6377,Macaé,5.5155,19.6377
201748,3.8464,19.8078,Macaé,3.8464,19.8078
201749,1.4205,6.8293,Macaé,1.4205,6.8293
201750,0.765,5.0074,Macaé,0.765,5.0074
201751,0.0,0.1651,Macaé,-0.0047,0.1651
201752,0.3938,5.2598,Macaé,0.3938,5.2598
201753,2.4123,2.4123,Macaé,2.4123,2.4123
201800,4.7671,13.7504,Macaé,4.7671,13.7504
201801,0.1952,1.8253,Macaé,0.1952,1.8253
201802,0.023,1.4578,Macaé,0.023,1.4578
201803,3.197,16.2327,Macaé,3.197,16.2327
201804,1.9039,10.7054,Macaé,1.9039,10.7054
201805,1.8203,7.683,Macaé,1.8203,7.683
201806,0.6226,17.1657,Macaé,0.6226,17.1657
201807,3.9427,14.8934,Macaé,3.9427,14.8934
201808,4.0573,17.2429,Macaé,4.0573,17.2429
201809,5.3668,20.4623,Macaé,5.3668,20.4623
201810,2.9085,14.2779,Macaé,2.9085,14.2779
201811,2.5339,9.0107,Macaé,2.5339,9.0107
201812,0.0,0.0,Macaé,-0.0456,-0.1904
201813,2.1989,8.2161,Macaé,2.1989,8.2161
201814,0.8502,5.4531,Macaé,0.8502,5.4531
201815,2.3931,11.0944,Macaé,2.3931,11.0944
201816,0.3134,1.947,Macaé,0.3134,1.947
201817,0.2767,1.8494,Macaé,0.2767,1.8494
201818,1.8547,11.1551,Macaé,1.8547,11.1551
201819,1.6862,9.403,Macaé,1.6862,9.403
201820,0.2106,1.0447,Macaé,0.2106,1.0447
201821,0.5122,2.0108,Macaé,0.5122,2.0108
201822,1.0981,3.4233,Macaé,1.0981,3.4233
201823,0.2635,1.0361,Macaé,0.2635,1.0361
201824,0.7623,6.5445,Macaé,0.7623,6.5445
201825,0.016,0.0735,Macaé,0.016,0.0735
201826,0.459,2.7058,Macaé,0.459,2.7058
201827,0.8725,5.2905,Macaé,0.8725,5.2905
201828,0.0297,0.0732,Macaé,0.0297,0.0732
201829,0.3711,1.8829,Macaé,0.3711,1.8829
201830,2.9607,11.5715,Macaé,2.9607,11.5715
201831,1.1176,5.813,Macaé,1.1176,5.813
201832,0.5081,3.0418,Macaé,0.5081,3.0418
201833,0.0047,0.0,Macaé,0.0047,-0.0352
201834,0.4582,2.2653,Macaé,0.4582,2.2653
201835,0.3176,2.8762,Macaé,0.3176,2.8762
201836,1.069,4.355,Macaé,1.069,4.355
201837,1.5018,6.0307,Macaé,1.5018,6.0307
201838,0.8256,5.0823,Macaé,0.8256,5.0823
201839,0.5802,3.973,Macaé,0.5802,3.973
201840,2.4838,8.3251,Macaé,2.4838,8.3251
201841,1.514,6.6773,Macaé,1.514,6.6773
201842,1.3444,5.8428,Macaé,1.3444,5.8428
201843,0.6281,3.4069,Macaé,0.6281,3.4069
201844,5.1933,18.3353,Macaé,5.1933,18.3353
201845,0.5516,4.0554,Macaé,0.5516,4.0554
201846,2.2399,9.9953,Macaé,2.2399,9.9953
201847,2.1297,11.465,Macaé,2.1297,11.465
201848,2.4041,9.3415,Macaé,2.4041,9.3415
201849,0.0,0.0,Macaé,-0.0295,-0.1358
201850,0.2359,1.5246,Macaé,0.2359,1.5246
201851,3.0223,11.5715,Macaé,3.0223,11.5715
201852,0.1323,0.2301,Macaé,0.1323,0.2301
201900,3.2496,13.0513,Macaé,3.2496,13.0513
201901,0.0,0.0,Macaé,-0.0209,-0.0702
201902,0.2472,2.0761,Macaé,0.2472,2.0761
201903,3.1814,15.9346,Macaé,3.1814,15.9346
201904,0.0,0.0,Macaé,-0.0883,-0.4531
201905,4.3568,11.193,Macaé,4.3568,11.193
201906,1.4044,7.9375,Macaé,1.4044,7.9375
201907,4.3033,20.4542,Macaé,4.3033,20.4542
201908,7.3574,30.2045,Macaé,7.3574,30.2045
201909,2.364,14.1391,Macaé,2.364,14.1391
201910,4.2249,18.4016,Macaé,4.2249,18.4016
201911,3.8091,18.2331,Macaé,3.8091,18.2331
201912,2.009,9.7429,Macaé,2.009,9.7429
201913,0.1564,0.8235,Macaé,0.1564,0.8235
201914,5.1494,16.8402,Macaé,5.1494,16.8402
201915,1.9254,9.6704,Macaé,1.9254,9.6704
201916,0.762,5.1532,Macaé,0.762,5.1532
201917,0.5344,2.4386,Macaé,0.5344,2.4386
201918,1.1365,6.9007,Macaé,1.1365,6.9007
201919,5.6352,20.2695,Macaé,5.6352,20.2695
201920,0.7648,4.7407,Macaé,0.7648,4.7407
201921,0.1318,1.5557,Macaé,0.1318,1.5557
201922,2.6227,9.4909,Macaé,2.6227,9.4909
201923,0.3169,5.0759,Macaé,0.3169,5.0759
201924,0.4894,2.6938,Macaé,0.4894,2.6938
201925,0.0403,0.2707,Macaé,0.0403,0.2707
201926,0.9833,5.1403,Macaé,0.9833,5.1403
201927,0.0926,0.5483,Macaé,0.0926,0.5483
201928,0.5907,1.7705,Macaé,0.5907,1.7705
201929,0.0963,0.4571,Macaé,0.0963,0.4571
201930,0.1578,1.0524,Macaé,0.1578,1.0524
201931,0.7658,3.7944,Macaé,0.7658,3.7944
201932,0.5444,2.4838,Macaé,0.5444,2.4838
201933,1.4361,8.0248,Macaé,1.4361,8.0248
201934,0.3031,1.8592,Macaé,0.3031,1.8592
201935,1.9538,7.9323,Macaé,1.9538,7.9323
201936,0.1167,0.7296,Macaé,0.1167,0.7296
201937,0.0861,0.5081,Macaé,0.0861,0.5081
201938,1.8421,5.6423,Macaé,1.8421,5.6423
201939,0.5477,5.1728,Macaé,0.5477,5.1728
201940,0.8616,4.7938,Macaé,0.8616,4.7938
201941,0.1258,0.8958,Macaé,0.1258,0.8958
201942,0.9401,4.6528,Macaé,0.9401,4.6528
201943,1.5682,7.8257,Macaé,1.5682,7.8257
201944,1.6199,15.8151,Macaé,1.6199,15.8151
201945,3.4099,13.162,Macaé,3.4099,13.162
201946,3.1383,11.3285,Macaé,3.1383,11.3285
201947,2.1043,7.6226,Macaé,2.1043,7.6226
201948,3.3159,11.8509,Macaé,3.3159,11.8509
201949,3.2545,14.7808,Macaé,3.2545,14.7808
201950,1.0628,5.0289,Macaé,1.0628,5.0289
201951,3.7344,17.113,Macaé,3.7344,17.113
201952,0.0,0.0,Macaé,-0.118,-0.3955
202000,4.6357,13.1249,Macaé,4.6357,13.1249
202001,3.7763,9.3084,Macaé,3.7763,9.3084
202002,3.5699,15.4346,Macaé,3.5699,15.4346
202003,1.2883,6.8495,Macaé,1.2883,6.8495
202004,0.9644,5.7965,Macaé,0.9644,5.7965
202005,3.3745,13.3676,Macaé,3.3745,13.3676
202006,4.659,16.0263,Macaé,4.659,16.0263
202007,3.4669,15.5572,Macaé,3.4669,15.5572
202008,2.6582,8.3352,Macaé,2.6582,8.3352
202009,4.8292,19.3828,Macaé,4.8292,19.3828
202010,0.9894,4.0439,Macaé,0.9894,4.0439
202011,3.1783,14.9943,Macaé,3.1783,14.9943
202012,0.844,3.4979,Macaé,0.844,3.4979
202013,2.1509,8.4073,Macaé,2.1509,8.4073
202014,1.3202,7.1349,Macaé,1.3202,7.1349
202015,0.3963,2.1045,Macaé,0.3963,2.1045
202016,0.1976,1.3692,Macaé,0.1976,1.3692
202017,0.7504,4.0706,Macaé,0.7504,4.0706
202018,2.8772,13.0844,Macaé,2.8772,13.0844
202019,1.411,11.0208,Macaé,1.411,11.0208
202020,0.0654,0.2604,Macaé,0.0654,0.2604
202021,1.4506,7.7262,Macaé,1.4506,7.7262
202022,0.0883,0.4763,Macaé,0.0883,0.4763
202023,0.0079,0.0,Macaé,0.0079,-0.0758
202024,0.4077,2.1644,Macaé,0.4077,2.1644
202025,0.0688,0.3759,Macaé,0.0688,0.3759
202026,0.3701,2.5379,Macaé,0.3701,2.5379
202027,0.034,0.1232,Macaé,0.034,0.1232
202028,0.5243,2.7602,Macaé,0.5243,2.7602
202029,0.0373,0.1335,Macaé,0.0373,0.1335
202030,1.1648,5.6994,Macaé,1.1648,5.6994
202031,0.0252,0.0868,Macaé,0.0252,0.0868
202032,0.0338,0.1722,Macaé,0.0338,0.1722
202033,1.5443,6.7086,Macaé,1.5443,6.7086
202034,0.4457,2.0481,Macaé,0.4457,2.0481
202035,0.0793,0.4474,Macaé,0.0793,0.4474
202036,0.0074,0.0547,Macaé,0.0074,0.0547
202037,0.2902,1.7879,Macaé,0.2902,1.7879
202038,4.2629,14.6289,Macaé,4.2629,14.6289
202039,0.1705,1.1344,Macaé,0.1705,1.1344
202040,1.5139,6.5184,Macaé,1.5139,6.5184
202041,0.3926,1.1347,Macaé,0.3926,1.1347
202042,0.7551,2.5952,Macaé,0.7551,2.5952
202043,3.6014,15.5824,Macaé,3.6014,15.5824
202044,1.5763,6.7032,Macaé,1.5763,6.7032
202045,3.0418,14.4482,Macaé,3.0418,14.4482
202046,3.4228,13.2119,Macaé,3.4228,13.2119
202047,1.4085,7.2624,Macaé,1.4085,7.2624
202048,1.3948,7.88,Macaé,1.3948,7.88
202049,4.2579,16.2376,Macaé,4.2579,16.2376
202050,0.0,0.9564,Macaé,-0.2487,0.9564
202051,5.5232,20.8022,Macaé,5.5232,20.8022
202052,1.0176,2.6786,Macaé,1.0176,2.6786
202100,6.1267,10.6479,Macaé,6.1267,10.6479
202101,2.8839,14.386,Macaé,2.8839,14.386
202102,1.7011,9.6708,Macaé,1.7011,9.6708
202103,0.0,0.3285,Macaé,-0.0102,0.3285
202104,0.0,0.0,Macaé,-0.0445,-0.1754
202105,1.7034,10.9694,Macaé,1.7034,10.9694
202106,3.1385,13.8197,Macaé,3.1385,13.8197
202107,4.3458,17.1057,Macaé,4.3458,17.1057
202108,0.8371,3.7819,Macaé,0.8371,3.7819
202109,1.1087,6.3782,Macaé,1.1087,6.3782
202110,4.356,20.0186,Macaé,4.356,20.0186
202111,1.1055,8.0648,Macaé,1.1055,8.0648
202112,0.1789,1.1896,Macaé,0.1789,1.1896
202113,3.5664,19.5351,Macaé,3.5664,19.5351
202114,1.7188,5.3646,Macaé,1.7188,5.3646
202115,0.7915,4.8757,Macaé,0.7915,4.8757
202116,1.6538,6.3395,Macaé,1.6538,6.3395
202117,2.4269,9.6548,Macaé,2.4269,9.6548
202118,1.3221,6.786,Macaé,1.3221,6.786
202119,0.8749,4.1658,Macaé,0.8749,4.1658
202120,0.1117,0.6342,Macaé,0.1117,0.6342
202121,0.0173,0.1094,Macaé,0.0173,0.1094
202122,2.7642,15.02,Macaé,2.7642,15.02
202123,3.5006,11.2184,Macaé,3.5006,11.2184
202124,0.5131,2.6288,Macaé,0.5131,2.6288
202125,0.3581,1.778,Macaé,0.3581,1.778
202126,0.1258,0.5089,Macaé,0.1258,0.5089
202127,0.2816,1.6791,Macaé,0.2816,1.6791
202128,0.0344,0.1325,Macaé,0.0344,0.1325
202129,0.0738,0.4512,Macaé,0.0738,0.4512
202130,0.5208,2.8669,Macaé,0.5208,2.8669
202131,0.309,1.3782,Macaé,0.309,1.3782
202132,0.6471,1.7795,Macaé,0.6471,1.7795
202133,2.1285,13.3199,Macaé,2.1285,13.3199
202134,0.1744,1.0292,Macaé,0.1744,1.0292
202135,1.491,5.3354,Macaé,1.491,5.3354
202136,0.8395,5.1197,Macaé,0.8395,5.1197
202137,0.5584,2.7598,Macaé,0.5584,2.7598
202138,0.3429,2.0073,Macaé,0.3429,2.0073
202139,1.7211,13.1183,Macaé,1.7211,13.1183
202140,2.4887,9.2362,Macaé,2.4887,9.2362
202141,2.2621,4.3925,Macaé,2.2621,4.3925
202142,2.1786,6.3363,Macaé,2.1786,6.3363
202143,1.3118,4.0943,Macaé,1.3118,4.0943
202144,2.1606,7.7776,Macaé,2.1606,7.7776
202145,1.3268,4.935,Macaé,1.3268,4.935
202146,1.8909,8.5085,Macaé,1.8909,8.5085
202147,0.5103,1.01,Macaé,0.5103,1.01
202148,3.456,15.4817,Macaé,3.456,15.4817
202149,3.2009,13.7081,Macaé,3.2009,13.7081
202150,2.8301,19.2068,Macaé,2.8301,19.2068
202151,2.2069,9.7953,Macaé,2.2069,9.7953
202152,2.6399,8.6055,Macaé,2.6399,8.6055
202200,1.9026,1.9026,Macaé,1.9026,1.9026
202201,4.2919,15.3219,Macaé,4.2919,15.3219
202202,2.9546,11.7412,Macaé,2.9546,11.7412
202203,0.0,0.5634,Macaé,-0.0702,0.5634
202204,0.564,8.6637,Macaé,0.564,8.6637
202205,5.6805,20.4209,Macaé,5.6805,20.4209
202206,4.9789,18.3489,Macaé,4.9789,18.3489
202207,3.6906,16.2292,Macaé,3.6906,16.2292
202208,1.2596,8.446,Macaé,1.2596,8.446
202209,0.1743,1.2166,Macaé,0.1743,1.2166
202210,0.274,2.239,Macaé,0.274,2.239
202211,0.0,0.0,Macaé,-0.0147,-0.1096
202212,2.8673,15.9753,Macaé,2.8673,15.9753
202213,4.2652,34.9229,Macaé,4.2652,34.9229
202214,1.4155,7.4212,Macaé,1.4155,7.4212
202215,3.6449,16.3219,Macaé,3.6449,16.3219
202216,0.1049,0.7032,Macaé,0.1049,0.7032
202217,1.3192,12.143,Macaé,1.3192,12.143
202218,1.0976,7.3416,Macaé,1.0976,7.3416
202219,0.761,3.6341,Macaé,0.761,3.6341
202220,0.8146,4.3771,Macaé,0.8146,4.3771
202221,0.0927,0.529,Macaé,0.0927,0.529
202222,0.4024,3.0382,Macaé,0.4024,3.0382
202223,0.2997,1.8793,Macaé,0.2997,1.8793
202224,0.4076,1.6077,Macaé,0.4076,1.6077
202225,0.2923,1.7067,Macaé,0.2923,1.7067
202226,0.4497,2.3115,Macaé,0.4497,2.3115
202227,0.0382,0.102,Macaé,0.0382,0.102
202228,0.5055,3.2885,Macaé,0.5055,3.2885
